,Id,House Age,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Gr Liv Area,Full Bath,Half Bath,Total Bsmt SF,Garage Cars,Garage Area,Fireplaces,TotRms AbvGrd,Kitchen Qual,SalePrice
1429,1547,86,3636,4,1922,1950,0.0,3,3,796,1,0,796,0,0,0,5,3,55000
1430,1185,6,7500,7,2002,2002,0.0,4,4,1812,2,1,952,2,469,1,7,3,205000
1431,2372,34,1680,6,1972,1972,504.0,3,3,1092,1,1,525,1,264,0,6,3,108000
1432,2282,40,25000,5,1967,1967,0.0,3,3,1632,2,0,1632,2,576,0,8,3,143000
1433,910,89,15863,7,1920,1970,0.0,3,3,3082,2,1,824,2,672,2,12,3,197000
1434,1128,1,8125,7,2007,2007,0.0,4,4,1665,2,1,813,2,562,0,7,4,205950
1435,1659,39,11700,6,1968,1968,365.0,4,3,1743,1,2,702,2,539,1,7,3,175000
1436,1852,4,8010,8,2003,2004,0.0,4,5,2048,2,1,1054,2,552,2,8,4,301000
1437,456,2,5001,7,2007,2008,166.0,4,4,1314,2,0,1314,2,626,1,6,4,230000
1438,2410,3,3136,7,2003,2003,163.0,4,4,1405,2,0,1405,2,478,1,6,4,171750
1439,1296,88,5400,7,1920,2006,0.0,4,3,1027,1,0,931,0,0,1,5,4,120000
1440,2682,76,6120,5,1930,1984,0.0,3,3,1324,1,0,741,1,180,0,7,4,110000
1441,237,60,11479,6,1950,1987,0.0,3,3,1074,1,0,663,1,467,1,6,4,144500
1442,1666,37,9457,5,1970,1990,0.0,3,3,1422,1,0,925,2,576,0,7,3,155000
1443,2666,83,11340,6,1923,1950,0.0,3,3,1200,1,0,1200,1,312,0,7,3,125000
1444,662,99,7200,7,1910,2008,0.0,4,3,1690,2,0,560,2,624,0,5,4,156500
1445,2490,29,8471,6,1977,1995,46.0,3,4,1212,1,0,506,2,492,1,6,3,151000
1446,672,52,10454,6,1957,1957,143.0,3,3,1105,1,0,1105,1,308,0,5,3,135000
1447,2915,34,1484,4,1972,1972,0.0,3,3,1092,1,1,546,1,253,0,5,3,79400
1448,452,4,6904,6,2005,2005,240.0,4,4,1358,2,0,1358,2,484,1,6,4,213000
1449,321,8,14191,8,2002,2002,0.0,4,4,1908,2,1,967,2,431,0,9,4,202900
1450,2124,9,9531,6,1998,1998,0.0,3,4,1796,2,1,794,2,546,0,7,3,211000
1451,1278,47,8513,5,1961,1961,0.0,3,3,1800,2,0,1800,0,0,0,10,3,130000
1452,914,84,6171,6,1925,1990,0.0,3,3,1608,2,1,976,1,216,1,7,4,137450
1453,579,33,9991,4,1976,1993,0.0,3,3,1620,2,0,1281,2,490,1,8,3,150000
1454,1418,67,9084,5,1941,1950,0.0,3,3,1111,1,0,616,1,200,0,5,3,95000
1455,1166,9,2280,7,1999,1999,360.0,3,4,1501,2,1,744,2,440,0,6,3,179400
1456,1797,0,10411,5,2007,2007,0.0,4,4,1588,3,0,725,2,561,0,8,4,212109
1457,2568,45,8500,5,1961,1961,203.0,3,3,1235,1,0,1235,2,480,0,6,3,98600
1458,2075,59,17541,5,1948,2005,0.0,3,3,1325,2,0,409,2,576,1,6,4,216000
1459,2445,6,9545,8,2000,2000,322.0,4,4,2234,2,1,1160,3,768,1,7,4,300000
1460,229,14,14000,7,1996,1997,0.0,4,5,2260,2,1,1306,2,533,0,7,4,328000
1461,1663,36,10500,5,1971,2005,82.0,3,3,1109,1,0,372,1,288,0,5,3,139000
1462,2727,43,13050,5,1963,1963,0.0,3,4,1000,1,0,1000,2,575,2,4,3,164000
1463,2226,27,1782,6,1980,1980,0.0,3,4,1045,1,0,516,2,462,1,5,3,123900
1464,130,52,7207,5,1958,2008,0.0,3,3,858,1,0,858,0,0,0,4,3,116500
1465,1675,10,10943,6,1997,1998,0.0,4,4,1337,2,0,1405,2,522,1,5,4,177000
1466,2038,49,4330,4,1958,1958,0.0,3,2,1315,2,0,808,2,436,0,5,3,99500
1467,2416,0,11660,6,2006,2006,0.0,4,4,1326,2,0,1326,2,427,0,6,4,174190
1468,2507,1,3180,7,2005,2005,0.0,3,4,1200,2,1,600,2,480,0,4,4,151000
1469,269,7,4435,6,2003,2003,170.0,4,4,848,1,0,848,2,420,0,4,4,143750
1470,981,37,7689,5,1972,1972,0.0,3,4,796,1,0,796,1,336,0,4,3,131900
1471,2296,30,8286,5,1977,1977,0.0,3,4,1432,1,1,716,2,531,1,6,3,157000
1472,940,89,10690,5,1920,1997,0.0,3,3,1344,1,0,672,1,468,0,6,3,147000
1473,475,5,7795,7,2004,2005,0.0,4,4,1432,2,1,716,2,432,1,6,4,188500
1474,2404,1,7052,7,2005,2005,240.0,4,4,1364,2,0,1364,2,484,1,6,4,185850
1475,2491,41,9308,5,1965,1965,0.0,3,3,984,1,0,984,1,310,0,5,3,126000
1476,601,50,8125,5,1959,1959,0.0,3,3,864,1,0,864,1,308,0,5,3,118000
1477,1640,1,8035,9,2006,2006,165.0,4,5,1612,2,0,1612,2,556,1,6,5,319900
1478,2926,22,7937,6,1984,1984,0.0,3,3,1003,1,0,1003,2,588,0,6,3,142500
1479,653,59,9600,5,1950,1950,0.0,3,3,1200,1,0,1200,1,246,0,6,3,129900
1480,2406,1,6955,7,2005,2006,94.0,4,4,1368,2,0,1368,2,474,1,6,4,202500
1481,2701,56,21370,5,1950,1950,0.0,3,0,1640,1,0,0,2,394,1,7,3,131000
1482,1472,11,10126,6,1997,1998,0.0,3,4,1838,2,0,1838,3,721,0,8,3,185000
1483,417,31,2364,6,1978,1978,0.0,4,4,1456,2,1,855,2,440,1,6,3,138000
1484,2664,96,3600,6,1910,1993,0.0,3,3,1368,1,0,684,1,216,0,7,3,114504
1485,283,65,8741,6,1945,1950,0.0,3,3,1487,1,1,735,1,220,1,7,3,113000
1486,302,88,5436,4,1922,2007,0.0,3,3,1154,1,0,796,1,240,0,7,4,125500
1487,2053,43,14149,5,1964,2001,50.0,4,3,1020,2,0,980,2,528,1,5,3,165000
1488,2662,106,5000,5,1900,1950,0.0,3,3,1440,1,0,540,1,352,0,6,3,79000
1489,99,5,2544,6,2005,2005,216.0,4,4,1236,2,1,600,2,480,0,4,4,152000
1490,2674,59,5000,6,1947,1950,0.0,3,3,1664,2,0,1004,2,420,2,7,3,159000
1491,1218,48,12493,4,1960,1960,0.0,3,3,1100,1,0,1100,1,312,1,6,3,141000
1492,2547,42,10368,6,1964,1964,112.0,3,3,1488,1,1,1008,2,430,1,7,3,167000
1493,197,68,6360,5,1942,1950,300.0,3,3,1453,1,1,835,1,240,2,7,4,132000
1494,2091,17,10357,7,1990,1991,0.0,4,4,1442,2,0,910,2,719,1,6,4,179900
1495,87,43,9819,5,1967,1967,31.0,3,3,900,1,0,882,1,280,0,5,3,122000
1496,690,46,7936,6,1963,1963,0.0,3,3,1045,1,0,1045,1,264,1,6,3,127000
1497,2364,4,8773,6,2002,2002,0.0,4,4,1419,2,0,1487,2,543,0,4,4,190000
1498,2050,43,11235,5,1964,1980,30.0,3,4,1452,1,0,1420,2,572,1,6,3,158450
1499,769,46,12886,5,1963,1999,0.0,3,4,1464,2,0,520,2,480,1,6,3,175000
1500,348,3,14892,9,2006,2007,160.0,5,5,1746,2,0,1746,3,758,2,7,5,377500
1501,200,80,6240,5,1930,1950,0.0,3,3,1536,2,0,928,2,480,1,7,3,138400
1502,2759,1,11645,7,2005,2005,0.0,4,4,1734,2,0,1734,2,660,0,7,4,260000
1503,1700,1,14977,8,2006,2007,304.0,4,5,1976,2,0,1976,3,908,1,7,4,440000
1504,876,8,9100,7,2001,2001,0.0,4,4,1212,2,0,1212,2,573,0,6,4,178000
1505,2536,38,8400,5,1968,1968,168.0,3,3,1052,1,1,1052,1,288,0,5,3,138500
1506,1821,45,7420,5,1962,1962,0.0,3,3,1057,1,0,1057,2,576,0,6,3,132000
1507,2743,53,9525,6,1953,1953,0.0,3,3,1609,1,1,1000,1,305,0,7,3,149900
1508,1329,63,7425,7,1945,1950,0.0,3,3,1668,1,1,672,1,252,0,8,4,108000
1509,1451,33,7990,5,1975,1975,0.0,3,4,924,1,0,924,1,280,0,5,3,110000
1510,936,29,1300,6,1980,1980,0.0,3,4,1229,1,1,561,2,462,1,5,3,124000
1511,1948,51,5500,4,1956,1956,0.0,3,3,882,1,0,882,0,0,0,4,3,103200
1512,1839,1,3606,7,2006,2007,0.0,4,5,1352,2,0,1352,2,466,1,5,4,194000
1513,2057,39,8978,5,1968,1968,0.0,3,3,948,1,0,948,1,300,0,6,3,108000
1514,558,48,9079,5,1961,1961,0.0,3,3,864,1,0,864,1,440,0,5,3,122000
1515,2731,26,1700,7,1980,1981,0.0,4,4,1700,2,1,430,1,450,0,7,4,148400
1516,791,51,9571,5,1958,1958,0.0,3,3,1276,1,0,1276,1,350,0,5,3,60000
1517,1421,14,9938,7,1994,1994,251.0,4,4,1626,2,1,1602,2,534,1,7,4,226500
1518,2881,57,9000,2,1949,1950,0.0,3,3,480,0,0,480,1,308,0,4,3,35311
1519,2820,31,7840,6,1975,1975,355.0,3,4,1012,2,0,976,0,0,0,4,3,127500
1520,1609,24,12395,5,1984,1984,0.0,3,3,889,1,0,864,2,484,0,6,3,137500
1521,1495,31,9638,6,1977,1977,0.0,3,3,1117,1,0,1029,2,542,1,6,3,147000
1522,2388,2,13418,8,2004,2005,132.0,4,5,2452,3,1,1117,3,691,1,9,4,309000
1523,938,38,17597,7,1971,2009,0.0,4,4,2365,2,0,1803,2,551,2,7,5,315000
1524,1194,43,8872,5,1965,2008,300.0,3,3,912,1,0,912,2,576,0,5,4,147000
1525,2429,0,3982,8,2006,2006,0.0,4,4,1567,2,0,1520,3,648,1,7,5,264561
1526,1937,52,7134,5,1955,1955,0.0,3,3,1360,1,0,384,2,572,1,6,3,130000
1527,1847,7,2117,6,2000,2000,456.0,4,4,1525,2,1,756,2,440,1,5,4,177000
1528,1550,78,8155,5,1930,1950,0.0,3,4,1200,1,0,780,0,0,0,7,3,119000
1529,2705,2,5500,7,2004,2004,0.0,3,4,1073,2,0,1073,1,246,0,4,3,157000
1530,2713,38,11553,5,1968,1968,188.0,3,3,1159,1,1,1051,1,336,1,7,3,158000
1531,1938,52,7150,4,1955,1955,0.0,3,3,1540,1,0,1190,1,352,0,7,2,115000
1532,1819,30,6285,5,1977,1977,0.0,3,4,894,1,0,894,1,308,0,5,3,120750
1533,23,10,7500,7,2000,2000,0.0,4,4,1674,2,1,814,2,663,0,7,4,216000
1534,2289,37,2001,4,1970,1970,80.0,3,3,1092,1,1,546,1,286,0,6,3,75000
1535,1156,34,19508,6,1974,1974,144.0,3,3,1430,2,0,1430,2,484,2,6,3,192000
1536,2717,28,7176,6,1978,1978,200.0,3,3,1040,1,0,960,2,616,1,6,3,160500
1537,2101,1,10652,7,2006,2007,306.0,4,4,1494,2,0,1494,3,840,1,7,4,279500
1538,1377,45,11235,5,1963,1963,0.0,3,4,1075,1,0,981,2,440,0,6,4,148000
1539,1381,41,10265,5,1967,2005,0.0,3,3,992,1,0,992,1,294,0,6,4,145000
1540,2502,13,14541,8,1993,1993,0.0,4,4,2520,2,1,1338,3,796,1,10,4,310000
1541,2609,43,10184,6,1963,1963,379.0,3,3,1146,1,0,1083,1,294,1,6,3,165000
1542,505,15,46589,8,1994,2005,528.0,4,4,2448,2,1,1629,3,711,1,8,4,402000
1543,1126,3,10625,7,2005,2005,0.0,4,4,1958,2,1,1026,3,936,1,9,4,250000
1544,2914,36,1470,4,1970,1970,0.0,3,4,630,1,0,630,0,0,0,3,3,73000
1545,393,35,9000,5,1974,1974,0.0,3,4,1792,2,2,896,0,0,0,8,3,136000
1546,2405,1,5911,9,2005,2005,278.0,5,5,1565,2,0,1560,2,556,1,6,5,282500
1547,67,5,8987,8,2005,2006,226.0,4,4,1595,2,0,1595,3,880,1,6,4,221500
1548,2227,12,17871,4,1995,1996,0.0,3,4,1680,2,0,1680,2,628,0,7,4,170000
1549,669,42,11500,6,1967,1967,0.0,2,3,1040,1,0,1040,2,480,1,6,3,163000
1550,1772,12,12257,8,1995,1995,513.0,4,4,2531,2,1,1318,3,752,1,9,4,290000
1551,1775,11,9044,8,1996,1997,526.0,4,4,2538,2,1,1325,3,933,1,8,4,330000
1552,403,36,1680,6,1973,1973,504.0,3,3,987,1,1,483,1,264,0,5,3,111000
1553,2792,7,9468,6,1999,1999,148.0,3,4,1755,2,1,840,2,530,1,7,3,214000
1554,1247,55,9373,5,1953,1953,84.0,3,3,1152,1,1,1152,2,636,0,6,3,137500
1555,384,6,7000,7,2003,2003,0.0,4,4,1884,2,1,926,2,581,1,7,5,240900
1556,91,18,10186,7,1992,1992,0.0,4,4,1923,2,1,750,2,564,1,8,4,190000
1557,863,7,11664,7,2002,2002,0.0,4,4,1611,2,0,1569,3,1231,0,6,4,250000
1558,1857,31,10768,5,1976,2004,0.0,4,4,1437,2,0,1437,2,528,1,6,4,218000
1559,1870,14,10530,7,1993,1993,194.0,4,4,2075,2,1,1148,2,473,1,8,4,255000
1560,2318,0,14859,7,2006,2006,27.0,4,4,1670,2,0,1670,3,690,1,7,4,240000
1561,2100,1,10481,8,2006,2007,0.0,4,4,2140,2,1,2140,3,894,0,8,4,360000
1562,1213,43,9350,5,1965,1999,0.0,3,3,1265,2,0,1219,2,502,1,6,4,179900
1563,2046,61,18030,5,1946,1994,0.0,3,3,3086,3,0,1598,0,0,1,12,5,200500
1564,710,99,5925,3,1910,1950,0.0,3,3,968,1,0,600,0,0,0,6,3,37900
1565,2268,6,6718,8,2001,2001,86.0,4,5,1312,2,0,1267,2,471,0,5,4,180500
1566,816,9,11855,7,2000,2000,23.0,3,5,2787,4,2,1168,4,820,2,8,3,269500
1567,1616,4,12394,7,2003,2003,0.0,4,4,1733,2,1,847,2,433,1,7,4,225000
1568,2233,67,7000,6,1940,1950,0.0,3,3,1215,1,0,720,2,720,0,6,4,141000
1569,439,1,10367,9,2008,2008,284.0,5,5,1743,2,0,1739,3,927,1,8,5,335000
1570,260,33,15240,5,1977,2004,0.0,4,4,1026,1,1,1026,1,308,0,5,3,150000
1571,2523,25,50271,9,1981,1987,0.0,4,5,1842,0,1,1842,3,894,1,5,4,385000
1572,627,44,13600,7,1965,1990,176.0,3,3,1986,2,1,768,2,486,3,7,3,205000
1573,251,4,6762,7,2006,2006,24.0,4,4,1208,2,0,1187,2,632,0,6,4,206000
1574,2163,3,8500,7,2004,2004,106.0,4,4,1422,2,0,1422,2,626,0,7,4,179600
1575,2819,55,8877,4,1951,1951,0.0,3,2,1220,1,0,836,2,396,0,6,3,102000
1576,1025,31,15611,5,1977,1977,0.0,3,4,1126,2,0,1126,2,540,0,6,5,175000
1577,2592,50,13300,5,1956,2001,0.0,3,3,1384,1,0,1015,2,896,0,6,3,159000
1578,1491,32,6500,6,1976,1976,84.0,3,3,1127,1,1,1127,2,480,1,6,3,135000
1579,2742,52,9525,6,1954,1972,0.0,3,3,1855,2,0,994,1,325,0,7,3,136900
1580,2497,45,6993,5,1961,1994,0.0,3,3,1236,1,0,912,1,288,1,6,3,135000
1581,495,10,9430,8,1999,1999,673.0,4,4,2365,2,1,1252,3,856,1,8,4,337000
1582,2528,38,11029,6,1968,1984,220.0,3,3,2654,2,1,1054,2,619,1,9,4,250000
1583,1033,12,14311,8,1996,1996,402.0,4,4,2340,2,1,1236,3,787,1,9,4,306000
1584,764,22,10800,5,1987,1988,0.0,3,4,1200,3,0,1200,0,0,0,5,3,179000
1585,1165,1,3604,7,2007,2007,0.0,4,4,1392,2,0,689,2,540,0,5,4,146000
1586,2037,92,10320,6,1915,1950,0.0,3,3,2180,1,1,1138,2,720,1,7,3,161000
1587,113,33,10603,6,1977,2001,28.0,3,3,1610,2,0,1610,2,480,2,6,4,205000
1588,1572,22,4084,7,1986,1986,340.0,4,4,1501,2,0,1277,2,512,1,6,4,241500
1589,2052,46,7943,4,1961,1961,192.0,3,3,1029,1,0,1029,1,261,0,5,3,118500
1590,2702,48,6930,5,1958,1958,120.0,3,3,1352,1,0,1062,1,288,0,6,4,130000
1591,1981,67,7200,5,1940,1950,279.0,3,3,1072,1,0,808,2,379,2,5,3,130000
1592,2335,0,16052,10,2006,2006,734.0,5,5,2698,2,1,1850,3,736,1,11,5,535000
1593,563,47,7150,5,1962,1962,60.0,3,3,912,1,0,912,1,252,0,6,3,123000
1594,1502,53,6012,4,1955,1955,0.0,3,0,1152,2,0,0,0,0,0,6,3,82000
1595,1310,88,5350,7,1920,1965,0.0,3,3,1450,1,0,624,1,288,0,7,3,132000
1596,2598,85,5400,5,1921,1968,0.0,3,3,1073,1,0,1073,1,326,0,4,3,108480
1597,2715,39,9535,5,1967,1967,450.0,3,3,1458,1,1,1176,2,512,1,7,3,165000
1598,1810,1,7441,7,2006,2006,170.0,4,4,1486,2,0,1461,2,566,0,7,4,181000
1599,778,48,15400,5,1961,1961,0.0,3,3,1774,2,0,552,1,384,1,8,3,165000
1600,339,41,10544,5,1969,1969,0.0,3,3,1479,2,0,864,1,275,0,8,3,161000
1601,2460,0,10936,8,2006,2006,60.0,4,4,1504,2,0,1504,2,510,0,7,4,199000
1602,320,8,11316,7,2002,2003,44.0,4,4,1894,2,1,817,2,510,1,8,4,214900
1603,2461,0,8640,8,2006,2006,0.0,4,4,1278,2,0,1278,2,584,0,5,4,198600
1604,2449,8,12090,8,1998,1998,650.0,4,4,2263,2,1,1141,2,420,1,10,4,258000
1605,817,9,7939,7,2000,2000,23.0,3,5,2787,4,2,1168,4,820,2,8,3,269500
1606,1096,6,7750,7,2002,2002,0.0,4,4,1414,2,1,707,2,403,1,6,4,176000
1607,1893,43,9350,6,1964,1991,108.0,3,4,1302,2,0,1302,1,309,0,7,4,158000
1608,479,7,7750,8,2002,2002,0.0,4,4,1419,2,1,408,2,527,1,7,4,184100
1609,1657,36,13001,6,1971,1971,176.0,3,3,1220,2,0,1625,2,944,1,6,3,170000
1610,937,23,13607,6,1986,1986,242.0,3,3,1982,2,1,572,2,501,1,6,3,208000
1611,879,6,4435,6,2003,2003,170.0,4,4,848,1,0,848,2,420,0,4,4,140000
1612,945,2,3843,8,2007,2008,174.0,5,5,1648,2,0,1596,2,482,1,5,5,230000
1613,1010,19,5950,8,1989,1989,0.0,4,4,1337,2,0,1337,2,462,1,5,4,188500
1614,2861,66,12400,5,1940,1950,0.0,3,4,1717,1,1,901,1,410,1,7,3,194000
1615,1245,52,10425,5,1956,1958,0.0,3,3,1104,1,0,1104,1,384,0,5,3,133000
1616,854,31,16269,5,1978,1978,76.0,3,4,907,1,0,907,1,343,0,5,3,140000
1617,1437,8,8998,7,2000,2000,120.0,4,4,1652,2,1,782,2,532,0,6,4,207500
1618,586,42,10400,6,1967,1997,256.0,3,3,2640,2,1,932,2,515,1,8,4,256900
1619,1947,67,10134,5,1940,1950,0.0,3,3,1034,1,0,735,1,240,0,5,3,109000
1620,815,30,7007,5,1979,1979,0.0,3,0,1513,2,0,0,2,400,0,8,3,113722
1621,831,4,11645,8,2005,2006,76.0,4,5,1498,2,0,1498,3,844,1,7,4,237000
1622,1919,44,8250,5,1963,1963,0.0,3,3,1053,1,0,1053,2,692,0,6,4,142100
1623,2306,52,11027,6,1954,1954,28.0,3,3,1293,2,0,1178,2,452,0,5,3,149900
1624,430,1,12350,9,2008,2008,450.0,5,5,2020,2,0,2020,3,896,1,7,5,404000
1625,2618,44,18275,7,1962,1998,0.0,3,3,2448,3,0,1438,2,441,2,9,3,277500
1626,245,25,9206,6,1985,1985,336.0,4,4,1732,2,1,741,2,476,1,7,4,178000
1627,462,3,6240,8,2006,2006,176.0,4,4,1324,2,0,1324,2,550,1,6,4,254000
1628,182,87,9656,2,1923,1970,0.0,3,2,832,1,0,678,2,780,1,5,3,12789
1629,1625,12,7875,7,1995,1996,38.0,3,4,1253,2,0,1237,2,402,1,6,3,176000
1630,2381,0,16259,9,2006,2006,370.0,3,5,2596,3,1,1249,3,840,0,9,4,342643
1631,1827,40,6173,5,1967,1967,75.0,3,3,902,1,0,876,1,288,0,6,3,125500
1632,1580,19,12890,6,1989,1989,128.0,3,4,1495,2,0,1495,2,438,1,8,3,150000
1633,1803,0,10440,8,2007,2007,0.0,5,4,1584,2,0,1574,2,594,1,6,5,261329
1634,1132,4,7500,7,2004,2005,120.0,3,4,1080,1,0,1080,0,0,0,6,4,141000
1635,1941,54,9532,4,1953,1953,0.0,3,3,1647,1,0,1105,1,280,1,6,3,153000
1636,1742,1,3922,7,2006,2007,72.0,4,5,1258,2,0,1258,3,648,1,6,4,172500
1637,2026,92,8730,6,1915,2003,0.0,3,3,1396,1,0,698,1,384,0,7,3,153575
1638,2245,77,6060,5,1930,2007,0.0,4,3,1001,1,0,837,1,216,0,5,4,124900
1639,1691,1,14450,9,2006,2007,315.0,5,5,2121,2,1,2121,3,732,1,8,5,415298
1640,725,89,5400,6,1920,1950,0.0,2,3,1480,1,0,972,1,207,0,6,3,119000
1641,1787,1,10000,8,2006,2006,410.0,4,4,1588,2,0,1588,3,825,1,7,4,227000
1642,1216,49,10007,5,1959,2006,54.0,4,3,1053,1,1,1053,1,312,0,5,4,145500
1643,2654,85,7830,3,1921,1950,0.0,3,2,492,1,0,492,1,200,0,3,3,61500
1644,2310,37,11727,7,1969,1969,434.0,3,3,1851,2,0,1851,2,506,1,8,3,192100
1645,761,94,10320,6,1915,1965,0.0,3,3,1403,1,1,698,1,308,0,7,3,116000
1646,1884,49,10482,6,1958,1958,63.0,3,3,1138,1,0,588,1,264,0,6,3,145000
1647,449,6,15274,9,2003,2003,724.0,4,5,2452,2,0,2452,3,886,1,10,5,445000
1648,856,32,8800,5,1977,2008,0.0,3,4,1040,2,0,1040,2,484,0,5,4,150500
1649,11,17,10000,6,1993,1994,0.0,3,4,1655,2,1,763,2,440,1,7,3,175900
1650,389,35,10140,6,1974,1974,196.0,3,3,1116,2,0,1116,2,528,1,6,3,167900
1651,2415,0,14054,7,2006,2006,0.0,4,4,1863,2,1,879,3,660,1,9,4,219210
1652,77,18,11218,6,1992,1992,0.0,4,4,1845,2,1,1055,2,462,1,8,4,189000
1653,1238,51,8856,5,1957,1957,143.0,3,3,1176,1,0,1176,1,292,2,6,3,136500
1654,223,44,7800,5,1966,2008,47.0,3,3,892,1,0,864,1,416,0,5,4,137900
1655,723,99,7200,5,1910,2006,0.0,3,3,1022,1,0,1022,1,280,0,4,3,85000
1656,2562,55,10680,5,1951,1951,44.0,3,3,2136,2,0,2136,2,528,0,7,3,137900
1657,995,10,9535,6,1998,1998,0.0,3,4,1604,2,1,926,2,472,0,7,3,195500
1658,287,95,6858,6,1915,1950,0.0,3,4,1647,1,1,806,1,216,0,6,2,128000
1659,1152,47,8100,5,1961,2007,0.0,3,3,864,1,0,864,1,420,1,5,4,135000
1660,1449,33,9216,5,1975,1975,176.0,3,3,1076,1,1,1076,2,576,1,5,3,143195
1661,1330,78,9100,5,1930,1960,0.0,3,3,935,1,0,742,1,308,0,4,3,79500
1662,1134,5,12774,7,2003,2004,95.0,4,4,1663,2,1,835,2,478,0,8,4,192500
1663,706,59,6000,5,1950,1970,0.0,3,3,1328,1,1,768,1,308,0,6,3,129500
1664,1617,12,10364,6,1995,1996,0.0,3,4,1572,2,1,806,2,373,1,7,3,168000
1665,1339,69,6000,6,1939,1950,0.0,3,3,1342,2,0,739,1,240,1,7,3,105000
1666,1664,36,10530,6,1971,1971,0.0,3,3,981,1,1,981,2,576,0,5,3,143250
1667,1433,13,9525,5,1995,2006,0.0,3,4,1099,1,1,1099,1,352,0,6,4,144000
1668,75,16,8880,7,1994,2002,0.0,4,4,2110,2,1,948,2,463,2,8,4,205000
1669,2255,33,8410,6,1974,1974,0.0,3,4,1026,1,0,970,2,528,1,5,3,143000
1670,1170,7,4385,9,2001,2001,0.0,4,5,1419,1,1,1419,2,588,1,5,5,290000
1671,45,1,12919,9,2009,2010,760.0,5,5,2364,2,1,2330,3,820,2,11,5,611657
1672,836,13,12464,5,1996,1996,0.0,3,4,1040,1,0,1040,2,576,0,6,4,152000
1673,8,18,5005,8,1992,1992,0.0,4,4,1280,2,0,1280,2,506,0,5,4,191500
1674,1704,3,9591,8,2004,2005,344.0,4,5,2473,2,1,1143,3,852,1,9,4,317000
1675,2068,67,6960,7,1940,1998,0.0,3,3,1302,1,1,680,1,224,2,6,4,165250
1676,1488,42,9825,5,1966,1966,0.0,3,3,1092,1,0,1092,1,264,0,6,3,123000
1677,1391,52,14175,6,1956,1956,0.0,3,3,1188,1,0,988,2,621,1,4,3,185000
1678,2633,44,7400,7,1962,1962,0.0,3,3,1045,1,0,1045,2,528,0,6,3,120000
1679,1872,41,10738,6,1966,1966,0.0,3,3,1093,2,0,1093,2,484,1,6,3,158500
1680,1138,4,8366,6,2004,2004,0.0,4,4,1640,2,1,798,2,520,0,6,4,173000
1681,1899,45,9842,4,1962,1962,0.0,3,0,1224,2,0,0,2,462,0,6,3,101800
1682,915,73,7200,7,1936,2007,0.0,4,4,1135,1,0,560,2,576,0,6,4,155000
1683,660,84,10230,5,1925,1950,0.0,3,3,1078,1,0,1054,1,264,0,6,5,125000
1684,2004,51,8626,4,1956,1956,1.0,3,0,968,1,0,0,1,331,0,5,3,104500
1685,443,5,8834,9,2004,2005,216.0,4,5,2224,2,1,1462,3,738,1,10,5,350000
1686,2627,56,8544,3,1950,1950,0.0,3,0,1040,2,0,0,2,400,0,6,3,93500
1687,1438,9,9179,7,1999,1999,158.0,4,4,1790,2,1,873,2,588,0,7,4,193000
1688,1525,86,11526,6,1922,1994,0.0,3,5,2555,2,0,588,2,672,1,11,3,191000
1689,2644,76,5684,6,1930,2005,0.0,3,3,813,1,0,813,1,270,0,5,4,110000
1690,866,8,11885,8,2001,2001,108.0,4,4,1872,2,1,1299,2,531,1,7,5,261500
1691,620,53,9600,5,1956,1956,0.0,3,3,1050,1,0,1050,1,338,0,5,3,128900
1692,2451,13,17242,9,1993,1994,738.0,4,5,3500,3,1,1733,3,959,1,11,5,584500
1693,2186,53,10215,4,1954,1954,132.0,3,3,948,1,0,864,1,248,0,5,3,111000
1694,2025,81,8550,5,1926,1950,0.0,3,2,1316,1,0,750,2,576,0,7,3,90000
1695,1916,42,18450,6,1965,1979,113.0,3,4,2380,2,1,1021,2,596,1,7,3,129000
1696,1542,54,14778,6,1954,2006,72.0,4,3,1640,1,0,1296,2,924,1,7,4,224000
1697,1163,3,3180,6,2005,2005,0.0,4,4,1200,2,1,600,2,480,0,5,4,165000
1698,205,90,3068,6,1920,1993,0.0,3,3,1324,1,0,662,1,180,0,6,3,122000
1699,2261,1,8298,8,2006,2007,0.0,4,4,1564,2,0,1546,2,502,1,6,5,267300
1700,423,1,13518,9,2008,2009,860.0,5,5,3140,3,1,1926,3,820,2,11,5,485000
1701,2687,44,33120,6,1962,1962,0.0,3,3,2486,2,0,1595,2,576,1,8,3,220000
1702,1436,11,13142,6,1997,1997,128.0,3,4,1771,2,1,864,2,600,0,6,4,215700
1703,444,5,11362,8,2004,2005,42.0,4,5,1836,2,0,1836,3,862,1,7,4,280000
1704,1067,5,10845,8,2003,2004,504.0,4,4,1575,2,0,1603,3,732,1,7,4,284000
1705,2290,37,1936,4,1970,1970,0.0,3,4,630,1,0,630,0,0,0,3,3,84500
1706,168,47,9760,6,1963,1984,218.0,3,3,1395,1,0,1395,2,440,1,7,3,192000
1707,2643,76,3960,7,1930,1950,0.0,3,3,1004,1,0,502,1,200,1,5,4,105000
1708,2802,2,9100,7,2004,2005,0.0,4,4,1836,2,0,1860,2,484,1,8,4,216837
1709,1224,48,9600,5,1960,1960,203.0,2,3,1496,2,0,1296,2,450,0,6,4,141500
1710,1382,41,9764,5,1967,2003,0.0,3,3,894,1,0,894,2,450,0,5,4,130000
